Checked,Protein_FDR_Confidence,Master,Accession,Description,q-value,Sum_PEP_Score,Coverage_percent,Peptides,PSMs,UniquePeptides,Aas,MW,calc_pI,Score_Sequest_HT,Num_Peptides,RazorPeptides,Abundance_cp1,Abundance_cp2,Abundance_mt1,Abundance_mt2,Abundance_lf1,Abundance_lf2,Found_cp1,Found_cp2,Found_mt1,Found_mt2,Found_lf1,Found_lf2,ProteinGroups,Modifications
FALSE,High,Master Protein,Chr08-anno1.g38046.t1,Chr08-anno1.g38046.t1,0,3.556,6,1,1,1,158,17.2,8.69,2.18,1,0,,,,,,,Not Found,Not Found,High,Not Found,Not Found,Not Found,1,
FALSE,High,Master Protein,Sconica_v3_47262-RA,Sconica_v3_47262-RA,0,3.545,2,1,1,1,505,56.8,9.33,2.22,1,0,,,,3265446.5,1278911.25,,Not Found,Not Found,Not Found,Peak Found,High,Not Found,1,
FALSE,High,Master Protein,Chr03-anno1.g52246.t1,Chr03-anno1.g52246.t1,0,3.544,4,2,3,1,673,75.9,5.53,3.46,2,0,,,,,,,High,Not Found,Not Found,Not Found,High,High,1,
FALSE,High,Master Protein,FUN_022405-T1,FUN_022405-T1,0,3.526,1,3,3,1,2558,286.7,6.27,3.93,3,2,,,,,14815243,33252285,Not Found,Not Found,Not Found,Not Found,High,High,1,
FALSE,High,Master Protein,Sconica_v3_15405-RA,Sconica_v3_15405-RA,0,3.525,2,1,1,1,513,57.5,8.12,1.68,1,0,948835.8125,487028.9375,1521080.5,1923403.625,1076662.5,5996197.5,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,1,
FALSE,High,Master Protein,Chr02-anno1.g20472.t1,Chr02-anno1.g20472.t1,0,3.515,4,2,2,2,632,70.8,8.35,2.41,2,0,3201204.5,3061727.25,,,,,Peak Found,High,Not Found,Not Found,Not Found,High,1,
FALSE,High,Master Protein,Sconica_v3_57686-RA,Sconica_v3_57686-RA,0,3.509,2,1,1,1,360,41.9,8.19,2.3,1,0,,,,,,8715702,Not Found,Not Found,Not Found,Not Found,Not Found,High,1,
FALSE,High,Master Protein,Sconica_v3_08615-RA,Sconica_v3_08615-RA,0,3.499,2,2,2,2,672,76.3,9,1.93,2,0,11966589,10965282,1435553,913668.3125,,,Peak Found,Peak Found,High,Peak Found,High,Not Found,1,
FALSE,High,Master Protein,Sconica_v3_11623-RA,Sconica_v3_11623-RA,0,3.484,4,1,1,1,281,32.1,9.51,2.41,1,0,728320,996592.1875,765783.6875,,,7065563.5,Peak Found,High,Peak Found,Not Found,Not Found,Peak Found,1,
FALSE,High,Master Protein,Chr08-anno2.g2947.t1,Chr08-anno2.g2947.t1,0,3.483,4,2,2,2,393,46,5.12,3.66,2,0,,,1485692.375,5148824,4081792.75,7470607,Not Found,Not Found,Peak Found,Peak Found,High,High,1,
FALSE,High,Master Protein,FUN_008561-T1,FUN_008561-T1,0,3.467,2,1,1,1,409,46.4,8.66,2.26,1,0,,,,,4979577.5,13803614,Not Found,Not Found,Not Found,Not Found,Peak Found,High,1,
FALSE,High,Master Protein,Sconica_v3_16102-RA,Sconica_v3_16102-RA,0,3.464,1,1,1,1,767,85.4,6.33,2.3,1,0,,,,,,,Not Found,Not Found,Not Found,Not Found,High,Not Found,1,
FALSE,High,Master Protein,Sconica_v3_02567-RA,Sconica_v3_02567-RA,0,3.45,8,1,2,1,106,11.7,5.76,4.79,1,0,,,1951589.875,10665185,7121667.5,8068739.5,Not Found,Not Found,Peak Found,Peak Found,High,High,1,
FALSE,High,Master Protein,Chr03-anno1.g53737.t1,Chr03-anno1.g53737.t1,0,3.444,5,2,2,1,371,42.8,5.36,0,2,0,,,,3510502.25,,43943752,Not Found,Not Found,Not Found,Peak Found,Not Found,High,1,
FALSE,High,Master Protein,FUN_027094-T1,FUN_027094-T1,0,3.432,2,2,3,2,783,87.8,8.54,0,2,0,318819.2188,1373178,,,32072738,2806235.75,Peak Found,Peak Found,Not Found,Not Found,High,High,1,
FALSE,High,Master Protein,FUN_028878-T1,FUN_028878-T1,0,3.417,1,1,2,1,651,74.5,9.04,4.41,1,0,,,,1207053.25,4268521.5,5347761.5,Not Found,Not Found,Not Found,Peak Found,High,High,1,
FALSE,High,Master Protein,Sconica_v3_52909-RA,Sconica_v3_52909-RA,0,3.41,3,1,1,1,502,54.1,5.12,3.78,1,0,397686.3125,551481,420175.2188,580483.875,2188651,8091697,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,1,
FALSE,High,Master Protein,Sconica_v3_38571-RA,Sconica_v3_38571-RA,0,3.397,2,3,4,3,817,91.9,7.01,3.42,3,0,,,1170728.25,,4072898.75,10380224.25,Not Found,Not Found,Peak Found,Not Found,High,High,1,
FALSE,High,Master Protein,Chr03-anno2.g20526.t1,Chr03-anno2.g20526.t1,0,3.397,4,1,1,1,202,22.8,5.44,2.79,1,0,,,808214.5,,2683761.75,6961308.5,Not Found,Not Found,Peak Found,Not Found,Peak Found,High,1,
FALSE,High,Master Protein,Chr01-anno2.g45463.t1,Chr01-anno2.g45463.t1,0,3.396,3,1,1,1,375,41.9,8.13,0,1,0,,,,2998358.5,,4926727,Not Found,Not Found,Not Found,Peak Found,Not Found,High,1,
FALSE,High,Master Protein,Chr06-anno1.g13556.t1,Chr06-anno1.g13556.t1,0,3.394,4,2,4,1,346,38.8,6.7,3.73,2,0,,,,,4401750,11268115,Not Found,Not Found,Not Found,Not Found,High,High,1,
FALSE,High,Master Protein,Sconica_v3_48273-RA,Sconica_v3_48273-RA,0,3.369,2,1,1,1,450,50.7,5.54,2.29,1,0,,,579764.625,1980156.25,,1431080,Not Found,Not Found,Peak Found,Peak Found,Not Found,High,1,
FALSE,High,Master Protein,Chr03-anno2.g17143.t1,Chr03-anno2.g17143.t1,0,3.355,1,1,1,1,784,84.3,6.25,1.85,1,0,,,1133551.25,1883416.5,1547666.125,,Not Found,Not Found,High,Peak Found,Peak Found,Not Found,1,
FALSE,High,Master Protein,Chr07-anno1.g5468.t1,Chr07-anno1.g5468.t1,0,3.345,3,1,1,1,275,29.1,7.14,2.1,1,0,,,,,1027150.625,,Not Found,Not Found,Not Found,Not Found,High,Not Found,1,
FALSE,High,Master Protein,Chr08-anno1.g38550.t1,Chr08-anno1.g38550.t1,0,3.321,2,1,1,1,525,58.5,7.94,2.41,1,0,,265533.1563,,,,4246392,Not Found,Peak Found,Not Found,Not Found,Not Found,High,1,
FALSE,High,Master Protein,Chr06-anno1.g14188.t1,Chr06-anno1.g14188.t1,0,3.317,2,1,1,1,545,62.6,4.83,3.42,1,0,,,122173448,1093566.75,,,Not Found,Not Found,High,Peak Found,Not Found,Not Found,1,
FALSE,High,Master Protein,Sconica_v3_17502-RA,Sconica_v3_17502-RA,0,3.308,2,1,1,1,432,47.6,5.35,2.31,1,0,,,,702183.5,,6337578,Not Found,Not Found,Not Found,Peak Found,Not Found,High,1,
FALSE,High,Master Protein,FUN_008275-T1,FUN_008275-T1,0,3.298,2,2,3,1,1124,124,5.58,3.57,2,0,,,,2635357.5,810124.6875,1042706.5,Not Found,Not Found,Not Found,High,Peak Found,Peak Found,1,
FALSE,High,Master Protein,Chr05-anno1.g8408.t1,Chr05-anno1.g8408.t1,0.001,3.276,8,1,2,1,117,12.9,8.05,5.24,1,0,,,2745709.25,8070685.5,,,Not Found,Not Found,High,High,Not Found,Not Found,1,
FALSE,High,Master Protein,Sconica_v3_16901-RA,Sconica_v3_16901-RA,0.001,3.272,1,2,2,2,1086,119.9,7.55,1.65,2,0,567908.6875,,494278.9063,7028492,1525063,6108247.5,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,High,1,
FALSE,High,Master Protein,Sconica_v3_57691-RA,Sconica_v3_57691-RA,0.001,3.271,3,1,1,1,400,46.4,9.41,2.11,1,0,,,,,925309.3125,4373069.5,Not Found,Not Found,Not Found,Not Found,Peak Found,High,1,
FALSE,High,Master Protein,Chr06-anno1.g20242.t1,Chr06-anno1.g20242.t1,0.001,3.238,7,1,1,1,159,17.5,8.46,3.3,1,0,265787.25,581461,4727420,27844584,1592224.25,,Peak Found,Peak Found,High,Peak Found,Peak Found,Not Found,1,
FALSE,High,Master Protein,FUN_017657-T1,FUN_017657-T1,0.001,3.235,3,2,2,1,585,65.1,6.06,4.49,2,0,,,,,,,Not Found,Not Found,Not Found,Not Found,High,Not Found,1,
FALSE,High,Master Protein,Chr08-anno1.g38416.t1,Chr08-anno1.g38416.t1,0.001,3.233,3,1,1,1,253,28.5,9.69,2.56,1,0,3074728.75,7040460.5,1125476.75,2543813.25,1618497.125,8146246.5,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,1,
FALSE,High,Master Protein,Chr03-long_reads1.PB.1443.2,Chr03-long_reads1.PB.1443.2,0.001,3.23,2,1,1,1,1343,146.7,8.35,2.43,1,0,,,847112.6875,1777281.375,2003562.5,4944661.5,Not Found,Not Found,Peak Found,Peak Found,Peak Found,High,1,
FALSE,High,Master Protein,Chr06-anno1.g19112.t1,Chr06-anno1.g19112.t1,0.001,3.224,2,1,1,1,585,65.5,6.11,3.43,1,0,,,,2085373.625,491672.5313,2609789,Not Found,Not Found,Not Found,Peak Found,Peak Found,High,1,
FALSE,High,Master Protein,Chr04-anno1.g45722.t1,Chr04-anno1.g45722.t1,0.001,3.221,3,1,1,1,383,41.5,5.64,2.06,1,0,,,,5882803,,121569504,Not Found,Not Found,Not Found,Peak Found,Not Found,High,1,
FALSE,High,Master Protein,Chr03-anno1.g57612.t1,Chr03-anno1.g57612.t1,0.001,3.218,2,1,1,1,323,36.1,9.42,2.46,1,0,420553.9375,,,217658.2188,,8497344,Peak Found,Not Found,Not Found,Peak Found,Not Found,High,1,
FALSE,High,Master Protein,Chr01-anno2.g50685.t1,Chr01-anno2.g50685.t1,0.002,3.211,2,1,1,1,492,53.4,7.01,2.13,1,0,,,,,,,High,Not Found,Not Found,Not Found,Not Found,Not Found,1,
FALSE,High,Master Protein,Chr07-anno1.g4738.t1,Chr07-anno1.g4738.t1,0.002,3.205,1,1,1,1,711,81,5.57,2.1,1,0,,,895557.5625,,1861636.625,,Not Found,Not Found,Peak Found,Not Found,High,Not Found,1,
FALSE,High,Master Protein,Sconica_v3_55223-RA,Sconica_v3_55223-RA,0.002,3.181,3,1,1,1,346,39.1,9.39,2.66,1,0,2085892.375,422433.9063,,,,,High,Peak Found,Not Found,Not Found,Not Found,Not Found,1,
FALSE,High,Master Protein,Chr04-anno1.g49401.t1,Chr04-anno1.g49401.t1,0.002,3.175,6,2,4,1,227,26.1,4.94,3.95,2,0,,1810421.875,1202527,983684.8125,9559949,6236584.5,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,High,1,
FALSE,High,Master Protein,Sconica_v3_37556-RA,Sconica_v3_37556-RA,0.002,3.175,5,1,2,1,175,19.8,8.15,4.4,1,0,,113698.0391,,,934935.1875,3675337.875,Not Found,Peak Found,Not Found,Not Found,High,High,1,
FALSE,High,Master Protein,FUN_033810-T1,FUN_033810-T1,0.002,3.173,2,1,2,1,517,56.7,6.61,5.2,1,0,406028.7031,55603.67969,407686.8438,2907719.25,4256653.5,8763439.5,Peak Found,Peak Found,Peak Found,Peak Found,High,High,1,
FALSE,High,Master Protein,Sconica_v3_12717-RA,Sconica_v3_12717-RA,0.002,3.166,2,1,1,1,647,72.1,5.62,2.29,1,0,287948.3125,513675.0313,550787.5,1378836.375,11156001,9533033,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,1,
FALSE,High,Master Protein,Sconica_v3_52790-RA,Sconica_v3_52790-RA,0.002,3.164,1,1,1,1,759,85.4,7.68,0,1,0,7615648.5,12582013,,,7352562.5,,High,Peak Found,Not Found,Not Found,Peak Found,Not Found,1,
FALSE,High,Master Protein,Sconica_v3_28422-RA,Sconica_v3_28422-RA,0.002,3.16,4,1,1,1,217,24.4,6.11,2.46,1,0,,2097234,628655.5625,,9299271,14067904,Not Found,Peak Found,Peak Found,Not Found,High,Peak Found,1,
FALSE,High,Master Protein,Chr03-anno1.g56406.t1,Chr03-anno1.g56406.t1,0.002,3.16,5,1,1,1,209,23.4,4.51,2.53,1,0,,,,,2536405.75,2808884.5,Not Found,Not Found,Not Found,Not Found,Peak Found,High,1,
FALSE,High,Master Protein,Sconica_v3_25644-RA,Sconica_v3_25644-RA,0.002,3.153,2,1,1,1,439,49.7,4.53,2.4,1,0,,,,,5940026,5831849,Not Found,Not Found,Not Found,Not Found,Peak Found,High,1,
FALSE,High,Master Protein,Chr07-anno1.g3109.t1,Chr07-anno1.g3109.t1,0.002,3.149,2,1,1,1,457,50.8,6.47,1.64,1,0,4955130,4063416.5,,800000.125,,3863211,Peak Found,Peak Found,Not Found,Peak Found,Not Found,High,1,
FALSE,High,Master Protein,Sconica_v3_07705-RA,Sconica_v3_07705-RA,0.002,3.149,1,2,3,2,1321,143.6,5.62,3.99,2,0,,,2112588.875,14680765.5,6601332.5,40485666.38,Not Found,Not Found,Peak Found,Peak Found,High,High,1,
FALSE,High,Master Protein,Sconica_v3_24110-RA,Sconica_v3_24110-RA,0.002,3.135,6,1,1,1,155,17.3,5.72,2.15,1,0,,,,,,6885020,Not Found,Not Found,Not Found,Not Found,Not Found,High,1,
FALSE,High,Master Protein,Sconica_v3_04382-RA,Sconica_v3_04382-RA,0.002,3.128,9,1,2,1,129,14.7,5.33,4.54,1,0,,,2306179.5,,,3677964.25,Not Found,Not Found,Peak Found,Not Found,High,High,1,
FALSE,High,Master Protein,Chr05-anno1.g10917.t1,Chr05-anno1.g10917.t1,0.002,3.119,2,1,1,1,435,45.9,10.04,0,1,0,272740.4688,,140802.9844,902535.5,,1982861,Peak Found,Not Found,Peak Found,Peak Found,Not Found,High,1,
FALSE,High,Master Protein,Sconica_v3_19136-RA,Sconica_v3_19136-RA,0.002,3.116,1,1,1,1,671,72.5,6.16,2.15,1,0,,,,,1182146,4120710,Not Found,Not Found,Not Found,Not Found,High,Peak Found,1,
FALSE,High,Master Protein,Chr10-anno2.g32985.t1,Chr10-anno2.g32985.t1,0.002,3.11,3,1,1,1,324,35.4,7.3,1.9,1,0,745335.8125,,,1441506.875,1070346.25,2534728.75,Peak Found,Not Found,Not Found,Peak Found,High,Peak Found,1,
FALSE,High,Master Protein,Sconica_v3_03880-RA,Sconica_v3_03880-RA,0.002,3.09,9,2,3,2,148,15.9,12.45,3.7,2,0,1905626.844,2435403.75,5362152.125,7396457,3507650.125,3233282.875,High,High,Peak Found,Peak Found,Peak Found,Peak Found,1,
FALSE,High,Master Protein,Chr04-anno1.g50094.t1,Chr04-anno1.g50094.t1,0.002,3.087,5,1,1,1,209,22.3,6.07,2.56,1,0,,642413.375,,1057518.625,,3711005,Not Found,Peak Found,Not Found,Peak Found,Not Found,High,1,
FALSE,High,Master Protein,Sconica_v3_02337-RA,Sconica_v3_02337-RA,0.002,3.086,3,1,1,1,264,29.2,8.7,2.4,1,0,15131857,10490325,15359422,45237672,,,High,Peak Found,Peak Found,Peak Found,Not Found,Not Found,1,
FALSE,High,Master Protein,Chr08-anno1.g35854.t1,Chr08-anno1.g35854.t1,0.002,3.077,2,1,1,1,584,66,6.84,0,1,0,286073.9688,154840.125,,1223981.625,,6592128.5,High,Peak Found,Not Found,Peak Found,Not Found,Peak Found,1,
FALSE,High,Master Protein,Sconica_v3_42355-RA,Sconica_v3_42355-RA,0.002,3.053,1,1,1,1,704,76.8,6.58,2.14,1,0,,,,,,,High,Not Found,Not Found,Not Found,Not Found,Not Found,1,
FALSE,High,Master Protein,Sconica_v3_15838-RA,Sconica_v3_15838-RA,0.002,3.044,2,1,1,1,645,68.2,5.49,1.6,1,0,,,,,,,Not Found,Not Found,Not Found,Not Found,High,Not Found,1,
FALSE,High,Master Protein,Chr08-anno1.g34455.t1,Chr08-anno1.g34455.t1,0.002,3.033,4,1,1,1,187,20.8,8.05,1.86,1,0,,,1569719.5,,3183679.25,1227788,Not Found,Not Found,High,Not Found,Peak Found,Peak Found,1,
FALSE,High,Master Protein,Chr09-anno2.g42839.t1,Chr09-anno2.g42839.t1,0.002,3.033,2,1,1,1,408,45.7,7.44,2.35,1,0,,,,5104702,1128467.125,3172743.5,Not Found,Not Found,Not Found,Peak Found,Peak Found,High,1,
FALSE,High,Master Protein,Sconica_v3_18415-RA,Sconica_v3_18415-RA,0.002,3.025,2,1,1,1,356,39.4,9.42,1.91,1,0,,,,,,,High,Not Found,Not Found,Not Found,Not Found,Not Found,1,
FALSE,High,Master Protein,FUN_041619-T1,FUN_041619-T1,0.002,3.006,12,1,1,1,85,10,10.86,2.62,1,0,,,8710385,882047.0625,740781.25,,Not Found,Not Found,High,Peak Found,Peak Found,Not Found,1,
FALSE,High,Master Protein,Chr05-anno1.g6597.t1,Chr05-anno1.g6597.t1,0.002,3,3,1,1,1,261,29.5,6.46,0,1,0,,,,1064185,2790206.25,,Not Found,Not Found,Not Found,Peak Found,High,Not Found,1,
FALSE,High,Master Protein,Sconica_v3_13533-RA,Sconica_v3_13533-RA,0.002,2.994,2,1,1,1,548,60.2,7.02,2.62,1,0,,,1046401.938,,,1688417,Not Found,Not Found,Peak Found,Not Found,Not Found,High,1,
FALSE,High,Master Protein,Sconica_v3_03608-RA,Sconica_v3_03608-RA,0.002,2.985,1,1,1,1,739,81.7,5.78,0,1,0,759640.625,268945.6875,1522784.25,,,,High,Peak Found,Peak Found,Not Found,Not Found,Not Found,1,
FALSE,High,Master Protein,Sconica_v3_19078-RA,Sconica_v3_19078-RA,0.002,2.97,3,1,1,1,233,25.8,5.24,2.12,1,0,,207826.4219,293067.1875,,3505912.25,,Not Found,Peak Found,Peak Found,Not Found,High,Not Found,1,
FALSE,High,Master Protein,Sconica_v3_42255-RA,Sconica_v3_42255-RA,0.002,2.963,2,1,1,1,453,50.9,6.52,2.55,1,0,,,,,1401102.875,,Not Found,Not Found,Not Found,Not Found,High,Not Found,1,
FALSE,High,Master Protein,Sconica_v3_46737-RA,Sconica_v3_46737-RA,0.002,2.961,8,1,1,1,187,20.9,8.72,2.64,1,0,,,,,,,Not Found,Not Found,Not Found,Not Found,High,Not Found,1,
FALSE,High,Master Protein,Chr06-anno1.g14036.t1,Chr06-anno1.g14036.t1,0.002,2.958,2,1,1,1,388,43.3,9.7,2.03,1,0,2330519.75,,375003.25,20483914,1662895.75,4007397.5,High,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,1,
FALSE,High,Master Protein,Sconica_v3_48784-RA,Sconica_v3_48784-RA,0.002,2.949,5,2,2,2,291,32.2,8.22,1.7,2,0,1296181,1583363.5,,975486.625,3504260.25,,Peak Found,High,Not Found,Peak Found,High,Not Found,1,
FALSE,High,Master Protein,FUN_049583-T1,FUN_049583-T1,0.002,2.939,2,1,1,1,580,64.4,8.63,2.58,1,0,,,,,,,Not Found,Not Found,Not Found,Not Found,High,Not Found,1,
FALSE,High,Master Protein,Chr03-long_reads1.PB.1210.2,Chr03-long_reads1.PB.1210.2,0.002,2.909,1,1,1,1,1011,112.8,7.5,1.87,1,0,,,,,487046.5313,1150265.125,Not Found,Not Found,Not Found,Not Found,Peak Found,High,1,
FALSE,High,Master Protein,Chr05-anno1.g12210.t1,Chr05-anno1.g12210.t1,0.002,2.903,2,1,1,1,446,48.2,8.92,2.33,1,0,,,2850468.75,,4735122,19185936,Not Found,Not Found,Peak Found,Not Found,High,Peak Found,1,
FALSE,High,Master Protein,Chr08-anno2.g499.t1,Chr08-anno2.g499.t1,0.002,2.894,4,1,1,1,179,19.4,9.33,1.68,1,0,1050866.75,,565342.125,8832945,,2799197,Peak Found,Not Found,Peak Found,Peak Found,Not Found,High,1,
FALSE,High,Master Protein,Sconica_v3_41783-RA,Sconica_v3_41783-RA,0.002,2.891,2,1,1,1,529,57.9,6.67,0,1,0,,,,,,1988412.375,Not Found,Not Found,Not Found,Not Found,Not Found,High,1,
FALSE,High,Master Protein,Sconica_v3_29852-RA,Sconica_v3_29852-RA,0.002,2.885,4,1,1,1,400,45,5.06,0,1,0,300288.8125,979740.875,,,18733026,3266521.75,Peak Found,Peak Found,Not Found,Not Found,High,Peak Found,1,
FALSE,High,Master Protein,Sconica_v3_07572-RA,Sconica_v3_07572-RA,0.002,2.871,4,1,1,1,261,29.2,7.84,0,1,0,,,,,,,Not Found,Not Found,Not Found,Not Found,Not Found,High,1,
FALSE,High,Master Protein,Chr01-anno2.g49922.t1,Chr01-anno2.g49922.t1,0.002,2.852,1,1,2,1,682,76,6.92,4.79,1,0,6762559,5661705,,2442940.25,55756454,31422580,Peak Found,Peak Found,Not Found,Peak Found,High,High,1,
FALSE,High,Master Protein,Chr02-anno1.g20666.t1,Chr02-anno1.g20666.t1,0.002,2.848,10,2,2,2,128,14.5,5.06,3.73,2,0,,,993692.25,1611145.5,2820445.281,7128936.375,Not Found,Not Found,Peak Found,Peak Found,High,High,1,
FALSE,High,Master Protein,Sconica_v3_20590-RA,Sconica_v3_20590-RA,0.002,2.847,3,2,2,1,478,52.4,6.62,1.72,2,0,,,,,,,Not Found,Not Found,High,Not Found,Not Found,Not Found,1,
FALSE,High,Master Protein,Chr04-anno1.g51298.t1,Chr04-anno1.g51298.t1,0.002,2.844,6,1,1,1,136,14.2,9.29,2.31,1,0,11964304,9539629,18947214,,942570.8125,,Peak Found,Peak Found,High,Not Found,Peak Found,Not Found,1,
FALSE,High,Master Protein,Chr08-long_reads1.PB.4142.1,Chr08-long_reads1.PB.4142.1,0.002,2.835,1,1,1,1,757,86.3,6.49,2.09,1,0,,,,3500873.25,,4673956,Not Found,Not Found,Not Found,Peak Found,Not Found,High,1,
FALSE,High,Master Protein,Sconica_v3_11594-RA,Sconica_v3_11594-RA,0.002,2.823,2,1,2,1,469,51,8.34,3.97,1,0,,,,1249976.75,2314507.75,3300779.625,Not Found,Not Found,Not Found,Peak Found,High,High,1,
FALSE,High,Master Protein,Sconica_v3_46898-RA,Sconica_v3_46898-RA,0.002,2.811,1,1,1,1,835,91.3,7.85,1.75,1,0,664817.8125,488321.0625,,,,,High,Peak Found,Not Found,Not Found,Not Found,Not Found,1,
FALSE,High,Master Protein,Sconica_v3_09077-RA,Sconica_v3_09077-RA,0.003,2.793,5,1,1,1,243,27.2,8.76,2.23,1,0,373283.6563,286537.375,1994140.75,2782782.25,,5077027,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,High,1,
FALSE,High,Master Protein,FUN_036518-T1,FUN_036518-T1,0.003,2.791,3,1,1,1,290,33,7.84,2.1,1,0,,,,1962461,,,Not Found,Not Found,Not Found,High,Not Found,Not Found,1,
FALSE,High,Master Protein,Chr02-anno2.g8399.t1,Chr02-anno2.g8399.t1,0.003,2.775,4,1,1,1,187,20.6,6.7,2.04,1,0,,,828908.5625,,2021902.5,,Not Found,Not Found,Peak Found,Not Found,High,Not Found,1,
FALSE,High,Master Protein,FUN_006618-T1,FUN_006618-T1,0.003,2.773,2,1,2,1,396,45.3,9.35,4.1,1,0,1643426.375,1528365.625,14892425,,,5507577.5,High,High,Peak Found,Not Found,Not Found,Peak Found,1,
FALSE,High,Master Protein,Sconica_v3_33523-RA,Sconica_v3_33523-RA,0.003,2.773,2,1,1,1,342,38,8.54,2.06,1,0,21159340,21416758,,,4137015.75,,Peak Found,Peak Found,Not Found,Not Found,High,Not Found,1,
FALSE,High,Master Protein,Sconica_v3_12012-RA,Sconica_v3_12012-RA,0.003,2.761,3,1,1,1,328,36.3,5.02,2.49,1,0,,,,,,3739809.5,Not Found,Not Found,Not Found,Not Found,Not Found,High,1,
FALSE,High,Master Protein,FUN_045159-T1,FUN_045159-T1,0.003,2.759,6,1,1,1,195,22,9.64,1.94,1,0,1690464.375,1088256.125,,,,,High,Peak Found,Not Found,Not Found,Not Found,Not Found,1,
FALSE,High,Master Protein,Sconica_v3_29906-RA,Sconica_v3_29906-RA,0.003,2.758,1,1,1,1,523,57.4,6.43,2.94,1,0,,,492438.8125,457534.3125,,3530733.5,Not Found,Not Found,Peak Found,Peak Found,Not Found,High,1,
FALSE,High,Master Protein,FUN_053050-T1,FUN_053050-T1,0.003,2.757,2,1,1,1,436,48.6,7.66,1.99,1,0,,,,,5775177,19862472,Not Found,Not Found,Not Found,Not Found,Peak Found,High,1,
FALSE,High,Master Protein,Sconica_v3_04909-RA,Sconica_v3_04909-RA,0.003,2.757,7,1,1,1,145,16.6,5.07,2.55,1,0,3778698,1234986.25,,1762026.375,,2382340.5,Peak Found,Peak Found,Not Found,High,Not Found,Peak Found,1,
FALSE,High,Master Protein,Sconica_v3_55612-RA,Sconica_v3_55612-RA,0.003,2.757,5,1,1,1,522,57.2,8.38,3.18,1,0,,,,,,,Not Found,Not Found,Not Found,Not Found,Not Found,High,1,
FALSE,High,Master Protein,Chr04-anno2.g25270.t1,Chr04-anno2.g25270.t1,0.003,2.749,3,2,3,1,756,86.3,7.14,3.66,2,0,,,,,,,Not Found,Not Found,High,Not Found,Not Found,Not Found,1,
FALSE,High,Master Protein,Chr10-long_reads1.PB.5416.1,Chr10-long_reads1.PB.5416.1,0.003,2.749,1,1,1,1,1142,128.5,8.69,1.83,1,0,,,239267,3122912.75,,10773691,Not Found,Not Found,Peak Found,High,Not Found,Peak Found,1,
FALSE,High,Master Protein,Chr05-anno1.g7635.t1,Chr05-anno1.g7635.t1,0.003,2.744,1,1,1,1,770,85,5.36,2.52,1,0,,,,,,,Not Found,Not Found,Not Found,Not Found,High,Not Found,1,
FALSE,High,Master Protein,Chr06-anno1.g14055.t1,Chr06-anno1.g14055.t1,0.003,2.739,2,1,1,1,429,46.9,4.41,1.67,1,0,,1043917.125,,3755584.75,693614.5625,3695257.75,Not Found,Peak Found,Not Found,Peak Found,Peak Found,High,1,
FALSE,High,Master Protein,Chr08-anno1.g33271.t1,Chr08-anno1.g33271.t1,0.003,2.724,4,1,1,1,200,20.5,6.11,1.98,1,0,194601.9844,,,,6707092,,Peak Found,Not Found,Not Found,Not Found,High,Not Found,1,
FALSE,High,Master Protein,Chr01-anno1.g61053.t1,Chr01-anno1.g61053.t1,0.003,2.703,3,1,1,1,287,31.4,9.44,1.98,1,0,,508676.3438,,12159985,25673894,40258576,Not Found,Peak Found,Not Found,Peak Found,Peak Found,High,1,
FALSE,High,Master Protein,Chr07-anno1.g604.t1,Chr07-anno1.g604.t1,0.003,2.691,6,1,1,1,142,16.3,8.98,2.63,1,0,,,362360.9375,,,1737464.875,Not Found,Not Found,Peak Found,Not Found,Not Found,High,1,
FALSE,High,Master Protein,Sconica_v3_53021-RA,Sconica_v3_53021-RA,0.003,2.691,1,1,1,1,769,86.8,9.17,1.84,1,0,,,,,178468.2813,670206.625,Not Found,Not Found,Not Found,Not Found,Peak Found,High,1,
FALSE,High,Master Protein,Sconica_v3_22752-RA,Sconica_v3_22752-RA,0.003,2.691,3,1,1,1,339,37.7,8.41,2.43,1,0,598417.75,,3630738.5,271131.25,2129289,2722284.75,Peak Found,Not Found,Peak Found,Peak Found,High,Peak Found,1,
FALSE,High,Master Protein,FUN_037718-T1,FUN_037718-T1,0.003,2.683,6,1,1,1,139,15.7,9.88,1.97,1,0,5005932,8568381,,,1252989.5,4173422,High,Peak Found,Not Found,Not Found,Peak Found,Peak Found,1,
FALSE,High,Master Protein,Sconica_v3_00373-RA,Sconica_v3_00373-RA,0.003,2.667,1,1,1,1,753,85.6,9.41,0,1,0,449479,,,1413082.75,,1795429.25,Peak Found,Not Found,Not Found,High,Not Found,Peak Found,1,
FALSE,High,Master Protein,Chr07-anno1.g4383.t1,Chr07-anno1.g4383.t1,0.003,2.664,1,1,1,1,623,70.3,7.15,1.92,1,0,833216.1875,1484536.75,145180.125,4284167,4611063.5,,Peak Found,Peak Found,Peak Found,High,Peak Found,Not Found,1,
