Protein,Cp1_noPF,Cp2_noPF,Mt1_noPF,Mt2_noPF,Lf1_noPF,Lf2_noPF
Sconica_v3_34707-RA,0,0,65727268537,54910914288,2719689438,3847217931
Sconica_v3_34731-RA,0,0,1603899256,4345025688,800680034.8,324346683.4
Sconica_v3_34743-RA,2915073458,4186248290,0,0,1318443587,1796606274
Sconica_v3_34772-RA,0,0,0,0,37280918.62,853496024.1
Sconica_v3_34781-RA,583537346.3,2799949905,0,0,700260789.8,81618439.52
Sconica_v3_34819-RA,0,0,0,0,68763508.88,0
Sconica_v3_34881-RA,1959569331,2247648841,108958136,84700067.06,1594191950,531620639.5
Sconica_v3_34907-RA,0,0,27267872,33836425.85,338979723,0
Sconica_v3_34934-RA,2734676875,3504976029,83713120,0,1683828664,2069488988
Sconica_v3_34936-RA,0,0,119428792,47904336.45,4440003921,5580695978
Sconica_v3_34992-RA,0,0,0,0,832055420.7,1517433249
Sconica_v3_35028-RA,0,0,0,0,316269196.1,739253086.9
Sconica_v3_35100-RA,0,0,0,0,65464644.88,63904512.52
Sconica_v3_35141-RA,0,0,0,0,552606268.8,1629228396
Sconica_v3_35166-RA,0,0,2188934470,1911832531,0,608549040.3
Sconica_v3_35196-RA,0,66488480.48,0,0,63119785.12,123055170.8
Sconica_v3_35246-RA,1744062665,3500523583,0,37527315.21,2394498656,145997852.8
Sconica_v3_35248-RA,0,0,0,0,59788281.25,95782375.85
Sconica_v3_35258-RA,3857408156,7493241760,0,25832216.82,5270995515,1612558233
Sconica_v3_35299-RA,29350663.81,43403013.74,0,0,37129095.96,0
Sconica_v3_35318-RA,0,0,0,0,0,157634646
Sconica_v3_35327-RA,0,91342249.94,448742264,280926023.2,927840414.9,1296243586
Sconica_v3_35422-RA,17999723.47,179984786.5,0,0,44614568.61,0
Sconica_v3_35439-RA,0,0,0,0,186372419.6,0
Sconica_v3_35445-RA,13417841.2,192306164.5,0,15833571.12,66926995668,0
Sconica_v3_35446-RA,102742922.3,0,0,31862477.99,78276382788,724898049.7
Sconica_v3_35491-RA,0,0,4709252396,2909203866,0,222963542
Sconica_v3_35492-RA,32506887.08,0,0,0,0,0
Sconica_v3_35540-RA,0,0,2135650632,1538898097,0,577997867.8
Sconica_v3_35546-RA,0,36719258.6,0,0,0,0
Sconica_v3_35549-RA,1162764051,1340887257,0,0,1595141402,3444070292
Sconica_v3_35560-RA,0,0,144643648,356671972.7,1953233917,2843982521
Sconica_v3_35564-RA,0,0,274640826,315070026.4,0,0
Sconica_v3_35585-RA,0,0,0,0,0,342888492.1
Sconica_v3_35599-RA,0,0,0,0,120811458.7,0
Sconica_v3_35613-RA,0,0,0,0,151522276.6,257572878.4
Sconica_v3_35625-RA,0,0,0,0,0,133142045.6
Sconica_v3_35632-RA,0,0,0,0,58310265.29,767449356.9
Sconica_v3_35633-RA,0,0,0,0,0,131037989.2
Sconica_v3_35645-RA,0,0,0,0,0,176022953.8
Sconica_v3_35665-RA,0,0,0,0,130804262.7,304309742.4
Sconica_v3_35686-RA,34348636.1,0,92259312,0,103591538,439019581.8
Sconica_v3_35699-RA,0,40775630.61,953404656,1305950436,0,185754154.2
Sconica_v3_35700-RA,0,0,0,0,243977104.4,880315546.7
Sconica_v3_35720-RA,0,0,0,0,0,303025846.1
Sconica_v3_35730-RA,0,0,0,0,292876458,0
Sconica_v3_35731-RA,0,0,0,0,18590503.92,0
Sconica_v3_35746-RA,0,0,0,94606944.56,0,0
Sconica_v3_35765-RA,0,0,0,0,0,49518887.71
Sconica_v3_35769-RA,425289135.6,280587749.7,0,0,247128054,102447761.4
Sconica_v3_35775-RA,0,0,27481528,69140541.59,56996891.66,388446397.4
Sconica_v3_35796-RA,0,0,0,0,1908175637,2716076391
Sconica_v3_35824-RA,0,0,0,0,42966659.92,202584916.6
Sconica_v3_35858-RA,0,0,0,0,277176824.4,1272391080
Sconica_v3_35859-RA,0,0,0,87764246.54,1724120598,2882897248
Sconica_v3_35866-RA,0,0,0,0,97181615.25,298119846.3
Sconica_v3_35876-RA,1708643168,2715230049,53412804,0,845997101.1,965162042.9
Sconica_v3_35880-RA,0,0,0,0,676557267.3,463409863.6
Sconica_v3_35886-RA,0,0,3861394384,4454863888,0,0
Sconica_v3_35888-RA,0,0,6367843692,5019470948,74080184.89,309089007
Sconica_v3_35890-RA,1475338623,2569731165,0,0,598905915,939790154.6
Sconica_v3_35906-RA,0,0,699313972,0,0,0
Sconica_v3_35929-RA,509594701.3,304664484.1,0,0,85956158.29,498323275.7
Sconica_v3_35962-RA,0,0,2374600675,578549679,4508875866,6373375438
Sconica_v3_36026-RA,0,0,5944781864,5348978189,0,0
Sconica_v3_36037-RA,0,0,0,0,334818271.6,863124624.4
Sconica_v3_36040-RA,0,0,41588220,0,146333116.7,90740305.27
Sconica_v3_36091-RA,0,0,0,0,421194299.6,1232690980
Sconica_v3_36096-RA,0,0,0,0,139951892.5,933584462.2
Sconica_v3_36108-RA,68212586533,45105613163,353472432,1187994601,55693412227,80445591545
Sconica_v3_36118-RA,346065833.3,341815226.3,0,0,53225072.45,59312239.68
Sconica_v3_36143-RA,5714836870,14198477987,20392458,20358809.25,654123921,0
Sconica_v3_36155-RA,0,0,137542868,200017906.4,0,0
Sconica_v3_36163-RA,31867441658,40003743579,198303826,90702293.99,20795679470,15835395554
Sconica_v3_36164-RA,0,0,0,30836143.47,1110679924,2448761639
Sconica_v3_36179-RA,142829336.1,75940080.75,0,0,0,0
Sconica_v3_36181-RA,114706167.2,0,61797753.75,0,3548060125,12675210899
Sconica_v3_36186-RA,77780160.29,72350651.66,0,0,138077358.8,0
Sconica_v3_36192-RA,0,0,0,0,53560940.2,246681961.3
Sconica_v3_36209-RA,799670639,565338960.9,0,0,143291654,260950542.3
Sconica_v3_36237-RA,31926845.75,262769660.3,3505475411,3863651300,330358077.1,110144815.9
Sconica_v3_36238-RA,0,0,18683684536,12520542491,151576770.4,930396991.7
Sconica_v3_36246-RA,1827944566,2585753498,5.87E+11,6.30E+11,30157976576,42358283982
Sconica_v3_36249-RA,0,0,41498272,0,0,705954627.7
Sconica_v3_36253-RA,0,0,0,0,0,1280123483
Sconica_v3_36294-RA,2072690487,2628276514,0,0,4074771013,986434716
Sconica_v3_36305-RA,0,0,1086639600,871198630.7,0,0
Sconica_v3_36307-RA,0,0,0,138197617.6,149146944.6,174665497.3
Sconica_v3_36312-RA,0,0,0,0,0,839048224.8
Sconica_v3_36318-RA,0,0,0,0,102368330.4,70898407.74
Sconica_v3_36335-RA,0,0,0,0,0,1723375620
Sconica_v3_36350-RA,0,0,50272748,11603106.52,425213099.7,273786593.3
Sconica_v3_36394-RA,0,0,0,0,57552966.7,0
Sconica_v3_36401-RA,105446000.1,595328851.9,0,0,199555547.4,0
Sconica_v3_36423-RA,0,0,21048862,110993226.2,3882396956,11109926597
Sconica_v3_36446-RA,0,0,0,0,45535624.22,0
Sconica_v3_36485-RA,1745365879,1165585140,0,0,408952816.4,0
Sconica_v3_36487-RA,0,0,0,206540972.3,1878849600,820289919.3
Sconica_v3_36603-RA,0,0,0,0,234803427.3,778022411.9
Sconica_v3_36606-RA,0,0,0,0,637832755.9,2541823707
Sconica_v3_36607-RA,0,0,0,0,609260618.3,1716105724
Sconica_v3_36614-RA,4.25E+11,3.80E+11,4301032114,8799764655,2.26E+11,2.29E+11
Sconica_v3_36620-RA,0,0,0,0,108249312.3,0
Sconica_v3_36627-RA,0,0,0,0,0,78045786.68
Sconica_v3_36684-RA,666380070.3,933554989.5,0,0,291451648.8,220155341.4
Sconica_v3_36690-RA,0,0,0,0,0,239934501.6
Sconica_v3_36743-RA,0,0,0,0,248317342.5,1699344522
Sconica_v3_36799-RA,0,0,0,0,0,63797450.1
Sconica_v3_36823-RA,95509731.2,261775123.6,2035627744,2758180084,14328657998,16088243078
Sconica_v3_36839-RA,0,0,0,0,0,48918282.54
Sconica_v3_36852-RA,0,0,620954560,739720218,0,89249813.32
Sconica_v3_36866-RA,0,0,0,0,41720990.38,58863136.86
Sconica_v3_36917-RA,70292717.19,15470603.11,889711491,300053659.1,1708035285,717691844.4
Sconica_v3_36923-RA,14305811.78,57450020.14,0,0,20773452.91,0
Sconica_v3_36947-RA,1663300266,3876369843,58938348,2817168294,0,643801368.6
Sconica_v3_36962-RA,639447619.3,1135503750,44462338,15806834.81,328423730,235244814.7
Sconica_v3_36967-RA,0,0,110766368,27201778.15,0,0
Sconica_v3_37025-RA,0,0,1914683264,3063660650,0,0
Sconica_v3_37046-RA,0,0,23235744,23508056.94,0,0
Sconica_v3_37075-RA,287673627.4,877051709.2,0,0,466091184.3,96557593.5
Sconica_v3_37120-RA,0,0,171637600,65511501.37,1583560640,4752909938
Sconica_v3_37126-RA,0,0,95947006,26816595.92,723084573.5,366719007.7
Sconica_v3_37137-RA,0,0,0,0,249950344.3,109863152.4
Sconica_v3_37147-RA,24639361386,6575599885,297405340,44115171.81,3425894664,8269934251
Sconica_v3_37163-RA,0,0,0,0,29808038.79,169113826.3
Sconica_v3_37174-RA,831157190.2,223070123.8,75321968,0,0,895849568.5
Sconica_v3_37176-RA,0,0,0,0,0,115936742.7
Sconica_v3_37178-RA,0,0,1033197269,1303199436,0,0
Sconica_v3_37199-RA,0,0,0,13081633.34,0,0
Sconica_v3_37202-RA,0,0,0,0,0,557838085.2
Sconica_v3_37266-RA,0,0,0,0,27639928.97,700688594.4
Sconica_v3_37281-RA,0,0,0,0,515528555.4,1792678217
Sconica_v3_37313-RA,0,0,0,0,32390177.19,1333001961
Sconica_v3_37317-RA,0,0,0,0,0,235238905
Sconica_v3_37323-RA,0,0,61723052,0,0,0
Sconica_v3_37372-RA,0,0,218166346,505593389.5,0,0
Sconica_v3_37430-RA,960404343,2308001379,1295064808,1251197067,2637656547,1412206253
Sconica_v3_37433-RA,0,0,3306560639,2675111912,18737829879,587712200.7
Sconica_v3_37434-RA,1064967768,4685301616,265870952,0,1534482285,0
Sconica_v3_37475-RA,38180782431,56049936658,1171323586,1688785583,23200551480,22886848860
Sconica_v3_37504-RA,0,58607300.86,1200433.5,0,253576167.8,438836452.3
Sconica_v3_37549-RA,0,0,0,0,153675670.1,230409219.1
Sconica_v3_37554-RA,0,0,2559146728,1889007971,0,0
Sconica_v3_37556-RA,0,0,0,0,21596333.7,23319419.19
Sconica_v3_37558-RA,0,274145392.6,0,0,0,0
Sconica_v3_37589-RA,0,55139586.49,311962636,1069279417,10437653113,18569456851
Sconica_v3_37599-RA,0,0,0,0,0,93088132.25
Sconica_v3_37603-RA,0,0,544252256,550769990.1,0,0
Sconica_v3_37633-RA,0,0,0,0,358358500.3,791695183.2
Sconica_v3_37635-RA,499794567.6,178770275,0,0,396014938.1,2207687346
Sconica_v3_37754-RA,0,0,0,22624367.38,0,0
Sconica_v3_37759-RA,402734039.8,0,0,0,1472070354,4364286062
Sconica_v3_37770-RA,0,0,0,0,30285916.76,0
Sconica_v3_37777-RA,51150623.77,0,0,0,2673385059,8498288425
Sconica_v3_37780-RA,0,0,0,0,166446064.3,1433735840
Sconica_v3_37782-RA,0,0,181563568,446747406.9,294811444.8,0
Sconica_v3_37825-RA,92484114.16,0,0,0,0,0
Sconica_v3_37828-RA,0,0,0,32395390.19,0,0
Sconica_v3_37834-RA,0,0,1392745051,1477825759,0,0
Sconica_v3_37888-RA,0,0,0,0,0,372220599
Sconica_v3_37911-RA,0,0,0,0,795108452.7,966799015
Sconica_v3_37912-RA,209587731.7,902195911.2,199124882,0,0,179704437.9
Sconica_v3_37919-RA,0,0,1425299632,1279258099,0,0
Sconica_v3_37933-RA,643135949.8,443479406,0,0,73535174.64,47954212.44
Sconica_v3_37939-RA,0,0,0,0,329752651.6,398764109.4
Sconica_v3_37944-RA,0,0,0,0,235160402.2,0
Sconica_v3_37954-RA,196040388.1,202446677.5,0,0,0,0
Sconica_v3_37990-RA,276372988,2345312088,0,0,2165684068,0
Sconica_v3_38022-RA,247065824.8,0,0,0,0,0
Sconica_v3_38048-RA,0,0,0,0,188438929.9,0
Sconica_v3_38064-RA,0,0,0,0,90357852.99,1418186696
Sconica_v3_38104-RA,0,0,948083393,875682372,0,0
Sconica_v3_38135-RA,0,124395323,0,0,0,0
Sconica_v3_38169-RA,0,0,0,0,0,567187882.2
Sconica_v3_38171-RA,11873950.99,116700382.3,0,0,0,0
Sconica_v3_38217-RA,0,0,0,0,5429249033,15498199360
Sconica_v3_38287-RA,0,0,0,0,0,92147617.38
Sconica_v3_38288-RA,0,0,0,0,178982856.5,217819471.5
Sconica_v3_38291-RA,0,0,43639424,51493901.16,27293439.09,0
Sconica_v3_38412-RA,0,68280796.38,1927345992,1311840206,20601805442,24588673495
Sconica_v3_38444-RA,0,0,0,0,41482237.28,0
Sconica_v3_38520-RA,614840224.5,354889062,0,0,259864384.2,321718554.1
Sconica_v3_38539-RA,0,0,0,17241393.14,615665090.5,523331061.7
Sconica_v3_38556-RA,2957871504,1176528711,0,0,985617676.7,693156676.3
Sconica_v3_38571-RA,0,0,0,0,89312701.29,141614128.2
Sconica_v3_38577-RA,376953419.5,689689557.3,1059080003,1287222689,6740452792,7062339496
Sconica_v3_38579-RA,0,0,0,0,507911502.6,737367612
Sconica_v3_38616-RA,35910401.02,65728155.56,3587410207,2576043995,20435369361,8842767970
Sconica_v3_38627-RA,0,0,39036348,81740608.4,1531564487,5499182206
Sconica_v3_38646-RA,0,0,0,0,256844635.2,1050018279
Sconica_v3_38702-RA,0,0,460061938,280877682.7,0,0
Sconica_v3_38709-RA,0,0,0,0,0,337894782.5
Sconica_v3_38749-RA,0,0,0,0,1351144687,2235227631
Sconica_v3_38767-RA,8228168.322,0,0,0,43750446.9,0
Sconica_v3_38776-RA,0,0,11764351,0,776069842,1761698542
Sconica_v3_38835-RA,53839216192,62918582327,3937342547,5128073739,56695587727,26621428159
Sconica_v3_38908-RA,0,0,300035326,162998912.5,0,0
Sconica_v3_38920-RA,23254958.93,0,0,0,108199752.3,0
Sconica_v3_38927-RA,0,0,190206592,215382025.4,2203407963,5648557465
Sconica_v3_38964-RA,2231086077,1524114850,3814476296,3796559915,2285265745,2324112715
Sconica_v3_38969-RA,31860352.82,93401698.6,1.63E+11,1.69E+11,5335073884,16443842739
Sconica_v3_38990-RA,2856982510,2427857175,0,0,1445585500,1244017027
Sconica_v3_39004-RA,0,133241071.5,0,0,0,0
Sconica_v3_39007-RA,468513316.7,192577505.4,0,137564889,171666742.5,1283253833
Sconica_v3_39167-RA,19069769.93,14419300.59,53608268,30344009.84,3483767271,5098570015
Sconica_v3_39169-RA,0,0,0,0,1008927968,1112953022
Sconica_v3_39213-RA,0,0,0,0,0,185988925.4
Sconica_v3_39359-RA,0,0,0,0,0,50444671.59
Sconica_v3_39383-RA,0,0,0,0,219327805.2,218556721.7
Sconica_v3_39385-RA,0,0,0,0,0,166836754.1
Sconica_v3_39461-RA,34327666.03,0,0,0,196415730.2,159126031
Sconica_v3_39500-RA,0,0,0,0,820640753.3,1255114190
Sconica_v3_39702-RA,0,0,0,0,69168470.13,90980710.44
Sconica_v3_39740-RA,1909368593,3503553139,72733609370,84020636806,90329935543,47186995186
Sconica_v3_39776-RA,0,0,0,50613037.29,0,495353462.2
Sconica_v3_39803-RA,0,0,0,0,2298612868,3962433191
Sconica_v3_39836-RA,14610342607,36121360038,950809057,603567223.4,17785648356,6738873318
Sconica_v3_39843-RA,0,0,55222230432,63664226191,1402645327,2466751110
Sconica_v3_39863-RA,38833322053,63588402594,6973387252,5262859196,34772137600,21839734955
Sconica_v3_39869-RA,17730858625,18271802143,190687015,1673127046,6226433777,5531846905
Sconica_v3_39885-RA,0,0,0,0,37942411.63,38768173.55
Sconica_v3_39886-RA,1.15E+11,97534790462,2113122146,5069027426,89783164482,1.21E+11
Sconica_v3_39889-RA,7709253283,5975328039,0,0,795775308,0
Sconica_v3_39894-RA,0,0,0,0,0,126079784.8
Sconica_v3_39906-RA,0,0,485856350,310509668.2,0,0
Sconica_v3_39909-RA,0,0,0,0,421787097.7,0
Sconica_v3_39923-RA,200107856.6,397832649.9,579000872,501030287.7,156029691.8,145062730.6
Sconica_v3_39924-RA,783753756.3,1739410084,0,0,225710708.7,95021050.69
Sconica_v3_39954-RA,125209279.6,0,335276202,0,5139685886,875226802.1
Sconica_v3_39957-RA,19771911043,20793605375,0,148011787,5959149868,10257262998
Sconica_v3_39986-RA,4581611596,3486778067,0,0,1063645169,1462302245
Sconica_v3_40003-RA,0,0,36116726706,44146485249,868140888.2,0
Sconica_v3_40008-RA,0,0,16917496090,14701199616,181304345.3,0
Sconica_v3_40018-RA,84627100.13,194002056.6,0,0,0,0
Sconica_v3_40053-RA,0,0,0,0,412243085.7,2918978986
Sconica_v3_40072-RA,8012910369,10723388029,424733942,519546948.8,16606222103,12656312496
Sconica_v3_40085-RA,6748509327,2571341934,0,0,2049369007,0
Sconica_v3_40090-RA,1376947547,3370119170,0,0,1522480289,374065792
Sconica_v3_40094-RA,0,0,0,0,0,232674271.2
Sconica_v3_40113-RA,0,0,0,0,77291280.4,277351831.8
Sconica_v3_40122-RA,0,0,0,0,310157058.6,422630817.9
Sconica_v3_40130-RA,0,0,0,0,87260858.42,0
Sconica_v3_40132-RA,0,0,0,0,158125549.6,345979243.4
Sconica_v3_40139-RA,2014239085,1176696471,0,0,0,651720519.4
Sconica_v3_40171-RA,0,0,0,63166864.99,962890949.5,1874592631
Sconica_v3_40187-RA,0,0,0,0,51396957.63,0
Sconica_v3_40194-RA,0,33120782,974571048,873347820.5,129514874.3,130378534.8
Sconica_v3_40218-RA,0,0,0,0,190454927.2,604035315.5
Sconica_v3_40220-RA,0,0,4077052608,2735961103,0,0
Sconica_v3_40256-RA,0,0,31911738,59664685.27,102026197.7,608333623.2
Sconica_v3_40257-RA,100404206.8,91699783.12,0,0,0,0
Sconica_v3_40258-RA,0,0,271635394,576409855.9,41512249.58,46464619.28
Sconica_v3_40263-RA,1175373682,2617155480,0,0,1903906468,339433804.9
Sconica_v3_40269-RA,0,0,1310055454,1404655065,0,0
Sconica_v3_40270-RA,0,0,0,0,0,39537464.35
Sconica_v3_40272-RA,0,0,3160861434,3627858013,0,0
Sconica_v3_40301-RA,0,0,0,0,69492190.87,530798844
Sconica_v3_40386-RA,0,0,0,0,547587104.1,2547565565
Sconica_v3_40395-RA,0,0,0,0,174488793.4,246391775.2
Sconica_v3_40403-RA,266227754.3,626306623,0,0,449772366.7,138597784.2
Sconica_v3_40406-RA,0,0,181270256,70816433.65,0,0
Sconica_v3_40466-RA,0,0,364220064,0,1239224493,1597855016
Sconica_v3_40500-RA,0,0,0,0,382778165.6,0
Sconica_v3_40572-RA,0,0,3349240587,4546462181,134722912.5,0
Sconica_v3_40596-RA,1992956339,1745837203,431864934,9917736716,3566646274,4710286356
Sconica_v3_40630-RA,0,0,2210370028,858266800.9,0,0
Sconica_v3_40689-RA,2279007132,2302218330,116543708,152752086.4,233281760.2,243647871.2
Sconica_v3_40700-RA,305770271.6,798286654.9,0,0,0,536638139.6
Sconica_v3_40706-RA,1999553144,1248177889,0,0,242944164.3,701780337.4
Sconica_v3_40710-RA,0,0,0,0,267304265,3096355049
Sconica_v3_40731-RA,102489330.2,427961195.5,0,0,169945105.8,244995311.8
Sconica_v3_40774-RA,0,0,0,0,183974778.3,111814615.3
Sconica_v3_40806-RA,616312544.5,823804791.4,0,0,0,104110267.1
Sconica_v3_40912-RA,6168058822,5658826442,1356240409,553325295.3,6444255671,4957987734
Sconica_v3_40917-RA,0,0,0,0,539336582.4,1084463648
Sconica_v3_40938-RA,0,0,0,0,779474199.6,266824819
Sconica_v3_41018-RA,0,0,0,0,699230149.7,1974830072
Sconica_v3_41046-RA,0,0,0,0,0,293034263.3
Sconica_v3_41097-RA,0,0,0,0,114660405.4,130104383.3
Sconica_v3_41100-RA,34651230.39,25889936.07,14750360,0,365092622.7,285818587.7
Sconica_v3_41121-RA,0,0,3228466456,1452334194,37982077.27,0
Sconica_v3_41161-RA,0,0,0,0,0,30415090.33
Sconica_v3_41164-RA,0,0,0,475285744.1,0,0
Sconica_v3_41172-RA,0,0,1187651102,1310517979,0,0
Sconica_v3_41200-RA,0,0,0,0,900988480.5,200478086.4
Sconica_v3_41201-RA,0,0,0,0,769319699.2,698718880.2
Sconica_v3_41227-RA,0,0,0,0,0,71339722.95
Sconica_v3_41235-RA,88513711.85,126344797.6,0,0,0,0
Sconica_v3_41290-RA,0,0,1282398506,1141975097,0,0
Sconica_v3_41303-RA,971697900.4,1490772295,0,0,182389800.6,250357633.5
Sconica_v3_41315-RA,2484970046,5834522334,72013384,290957797.4,1366623268,229957158.6
Sconica_v3_41342-RA,4040324287,3202657119,0,0,3402388149,3922831525
Sconica_v3_41355-RA,0,0,0,0,40542492.51,67771681.8
Sconica_v3_41359-RA,0,117396385.7,0,0,184293577.9,0
Sconica_v3_41363-RA,0,0,0,0,0,91780672.14
Sconica_v3_41390-RA,318496716.5,177657807.2,0,0,135461367.5,0
Sconica_v3_41393-RA,102735347.7,0,406353152,603577584.2,1945545279,2981413713
Sconica_v3_41435-RA,0,0,0,0,0,21545161.84
Sconica_v3_41475-RA,0,0,167775744,69791995.24,0,0
Sconica_v3_41497-RA,0,0,277708014,661184207.6,0,0
Sconica_v3_41498-RA,0,0,0,0,43395504.04,0
Sconica_v3_41503-RA,0,0,2159775730,1740664669,3742667609,7901308099
Sconica_v3_41541-RA,16490178.7,79444448.01,0,0,58262820.91,0
Sconica_v3_41567-RA,0,0,0,0,20241931.81,0
Sconica_v3_41586-RA,0,0,14256551884,16191653038,449253547.1,388086412.8
Sconica_v3_41587-RA,0,0,33168480,0,762248570.2,1029721703
Sconica_v3_41599-RA,0,0,0,0,512195410.2,577017938.2
Sconica_v3_41608-RA,0,0,158954144,161378969.9,0,0
Sconica_v3_41653-RA,431929647.6,357875908.2,0,0,0,0
Sconica_v3_41696-RA,0,0,0,0,100376403.4,4519529027
Sconica_v3_41715-RA,2091420743,1911550828,0,0,627498984.9,803406481.3
Sconica_v3_41721-RA,0,0,0,0,41906769.86,121267810.6
Sconica_v3_41741-RA,3899234730,5069290742,0,0,1618146677,997456816.3
Sconica_v3_41776-RA,2039487467,2585014872,0,0,1882626191,2769488660
Sconica_v3_41783-RA,0,0,0,0,0,115249560.6
Sconica_v3_41784-RA,0,0,0,0,357901491.7,133582263.9
Sconica_v3_41791-RA,0,0,79014160,0,0,3047034567
Sconica_v3_41798-RA,284296478.1,448685861,0,0,154801301.5,0
Sconica_v3_41851-RA,0,0,192385236,89061379.32,337523921.7,391291517.3
Sconica_v3_41872-RA,25099882.02,0,250312616,653524150.9,0,79184742.06
Sconica_v3_41879-RA,443630104,159777938.4,0,0,0,0
Sconica_v3_41904-RA,1762212772,4928735081,0,0,1442286760,1194567751
Sconica_v3_41905-RA,0,2090453142,122473344,224668310.2,0,0
Sconica_v3_41913-RA,0,0,564346512,484860212.3,0,0
Sconica_v3_41918-RA,1261818013,838692106,0,0,102419382.2,308906894.1
Sconica_v3_41921-RA,0,0,0,0,1214562732,0
Sconica_v3_41933-RA,0,0,17015206,0,1485221607,3476515388
Sconica_v3_41939-RA,0,71517263.86,0,0,5666291834,374004743.1
Sconica_v3_41946-RA,0,12246864.3,0,0,969466913.5,333250358.3
Sconica_v3_41951-RA,0,0,264269136,1356580420,0,0
Sconica_v3_41955-RA,197426887.5,215577690.3,0,0,36206890.4,0
Sconica_v3_41962-RA,224435907,623032944.1,0,0,142861037.6,278996108.9
Sconica_v3_41967-RA,0,0,507819520,576729665.6,0,0
Sconica_v3_41998-RA,0,0,0,0,276545684,877081614.8
Sconica_v3_42016-RA,0,0,0,9858013.81,1147202631,1019379301
Sconica_v3_42019-RA,0,0,0,0,0,326104288.7
Sconica_v3_42028-RA,4501610264,7266485875,0,0,4373059751,2934143699
Sconica_v3_42035-RA,225655276.5,763066470.9,44257160,148943234.3,53032489.32,1072142872
Sconica_v3_42040-RA,0,461484505.2,0,0,0,0
Sconica_v3_42044-RA,0,0,0,0,0,315989232.6
Sconica_v3_42055-RA,0,0,0,0,0,194747702.3
Sconica_v3_42073-RA,0,0,279520908,453039097.7,0,0
Sconica_v3_42077-RA,834460173.8,446105809.9,0,0,2170578206,824829080.2
Sconica_v3_42097-RA,0,0,731481136,132217179.5,0,0
Sconica_v3_42098-RA,0,0,40309816,0,287385001.2,0
Sconica_v3_42100-RA,0,0,0,0,1413428898,0
Sconica_v3_42101-RA,0,0,0,0,475322323,0
Sconica_v3_42116-RA,2120544009,991384373.6,0,0,911315471.4,1378743944
Sconica_v3_42125-RA,210585646,551449683.2,0,0,0,0
Sconica_v3_42158-RA,1930368.66,0,3486028360,3947059236,0,0
Sconica_v3_42184-RA,0,0,860760636,872546560.1,0,0
Sconica_v3_42185-RA,2127466784,2966550622,0,94836184.47,2915984848,1863479730
Sconica_v3_42189-RA,58204558.84,17473136.68,2196863944,2021809159,0,116712580.6
Sconica_v3_42195-RA,0,0,315427294,76314620.89,4811168952,6563162024
Sconica_v3_42202-RA,734823564.7,1106286300,0,0,568647783,587679677.8
Sconica_v3_42204-RA,0,0,0,0,41476717.49,80316185.5
Sconica_v3_42232-RA,13321876150,13361677704,0,0,5669361819,7049765164
Sconica_v3_42233-RA,809256054.6,1041224874,0,0,312799262.6,397830515
Sconica_v3_42235-RA,599640387.8,1262593314,0,0,159301933.5,0
Sconica_v3_42243-RA,0,0,14599142465,14289621660,125785825.6,2149381724
Sconica_v3_42255-RA,0,0,0,0,40863614.03,0
Sconica_v3_42265-RA,0,7882427.714,0,0,0,717859795
Sconica_v3_42269-RA,0,0,169094734,60773344.4,0,0
Sconica_v3_42271-RA,0,0,228898710,158334268.6,3577654805,2076294579
Sconica_v3_42283-RA,0,0,394308320,0,0,0
Sconica_v3_42301-RA,26522332781,39145811866,288822368,111699304.7,14477712182,24471727073
Sconica_v3_42343-RA,3684064148,2644369056,0,0,428965465.7,356881531.7
Sconica_v3_42348-RA,0,0,260010636,166810883.8,542134002.2,1147894661
Sconica_v3_42351-RA,0,0,3469584438,4408304928,0,0
Sconica_v3_42354-RA,0,0,0,0,35971880.17,377893115.9
Sconica_v3_42401-RA,537083699.5,757045855.5,0,0,186563391.2,196237588.4
Sconica_v3_42464-RA,0,0,1640444057,1000336377,0,0
Sconica_v3_42474-RA,0,0,0,0,116117246.4,0
Sconica_v3_42477-RA,0,0,0,0,0,180863844.4
Sconica_v3_42486-RA,0,0,0,34139968.86,98026515.36,829903082.2
Sconica_v3_42490-RA,6951041103,14071969945,0,1458053292,6031656800,1207163748
Sconica_v3_42494-RA,262568751.9,0,68938208,0,6905876324,1513270536
Sconica_v3_42501-RA,0,0,0,0,0,566484447.3
Sconica_v3_42503-RA,0,254003254.3,41134328,0,0,0
Sconica_v3_42520-RA,0,0,0,0,257660732.8,256941369.7
Sconica_v3_42532-RA,1221636158,1313152776,0,0,999592898,1294905736
Sconica_v3_42568-RA,0,0,0,0,0,81769310.13
Sconica_v3_42611-RA,0,0,72897544,0,0,0
Sconica_v3_42613-RA,0,0,101832356,0,640008436.5,1232979926
Sconica_v3_42618-RA,0,0,0,0,56974957.41,0
Sconica_v3_42620-RA,0,0,0,0,0,723384324.1
Sconica_v3_42643-RA,0,0,0,97174081.88,0,0
Sconica_v3_42644-RA,0,0,0,0,0,35891257.06
Sconica_v3_42663-RA,201485210.9,244167379,0,0,15508433.58,0
Sconica_v3_42698-RA,226350845.4,501604541.9,3847564988,4198637568,20214699881,11619267169
Sconica_v3_42718-RA,0,0,0,0,20241871.95,0
Sconica_v3_42726-RA,0,0,178470944,692688254.1,1786347276,1009181688
Sconica_v3_42746-RA,9240343.907,0,354524694,219659162.1,0,0
Sconica_v3_42762-RA,246318138.3,357208776.5,0,0,193328244.1,228336100.7
